"iv_malla_modi_id";"ano";"ndvi_i";"lng";"lat"
216069;2011;0.65;-3.41739280114116;36.9714118481928
216069;2012;0.65;-3.41739280114116;36.9714118481928
216070;2000;0.71;-3.41478516934357;36.9714118481928
216070;2001;0.74;-3.41478516934357;36.9714118481928
216070;2002;0.78;-3.41478516934357;36.9714118481928
216070;2003;0.74;-3.41478516934357;36.9714118481928
216070;2004;0.72;-3.41478516934357;36.9714118481928
216070;2005;0.71;-3.41478516934357;36.9714118481928
216070;2006;0.76;-3.41478516934357;36.9714118481928
216070;2007;0.74;-3.41478516934357;36.9714118481928
216070;2008;0.69;-3.41478516934357;36.9714118481928
216070;2009;0.74;-3.41478516934357;36.9714118481928
216070;2010;0.71;-3.41478516934357;36.9714118481928
216070;2011;0.72;-3.41478516934357;36.9714118481928
216070;2012;0.71;-3.41478516934357;36.9714118481928
216071;2000;0.73;-3.41217753754599;36.9714118481928
216071;2001;0.75;-3.41217753754599;36.9714118481928
216071;2002;0.77;-3.41217753754599;36.9714118481928
216071;2003;0.74;-3.41217753754599;36.9714118481928
216071;2004;0.73;-3.41217753754599;36.9714118481928
216071;2005;0.73;-3.41217753754599;36.9714118481928
216071;2006;0.75;-3.41217753754599;36.9714118481928
216071;2007;0.74;-3.41217753754599;36.9714118481928
216071;2008;0.68;-3.41217753754599;36.9714118481928
216071;2009;0.74;-3.41217753754599;36.9714118481928
216071;2010;0.74;-3.41217753754599;36.9714118481928
216071;2011;0.72;-3.41217753754599;36.9714118481928
216071;2012;0.72;-3.41217753754599;36.9714118481928
216072;2000;0.71;-3.40956990574841;36.9714118481928
216072;2001;0.72;-3.40956990574841;36.9714118481928
216072;2002;0.75;-3.40956990574841;36.9714118481928
216072;2003;0.73;-3.40956990574841;36.9714118481928
216072;2004;0.71;-3.40956990574841;36.9714118481928
216072;2005;0.70;-3.40956990574841;36.9714118481928
216072;2006;0.73;-3.40956990574841;36.9714118481928
216072;2007;0.72;-3.40956990574841;36.9714118481928
216072;2008;0.67;-3.40956990574841;36.9714118481928
216072;2009;0.72;-3.40956990574841;36.9714118481928
216072;2010;0.73;-3.40956990574841;36.9714118481928
216072;2011;0.71;-3.40956990574841;36.9714118481928
216072;2012;0.73;-3.40956990574841;36.9714118481928
215389;2000;0.56;-3.42009404837931;36.973495178304
215389;2001;0.61;-3.42009404837931;36.973495178304
215389;2002;0.63;-3.42009404837931;36.973495178304
215389;2003;0.56;-3.42009404837931;36.973495178304
215389;2004;0.58;-3.42009404837931;36.973495178304
215389;2005;0.59;-3.42009404837931;36.973495178304
215389;2006;0.67;-3.42009404837931;36.973495178304
215389;2007;0.62;-3.42009404837931;36.973495178304
215389;2008;0.47;-3.42009404837931;36.973495178304
215389;2009;0.56;-3.42009404837931;36.973495178304
215389;2010;0.56;-3.42009404837931;36.973495178304
215389;2011;0.57;-3.42009404837931;36.973495178304
215389;2012;0.56;-3.42009404837931;36.973495178304
215390;2000;0.65;-3.41748634520319;36.973495178304
215390;2001;0.71;-3.41748634520319;36.973495178304
215390;2002;0.73;-3.41748634520319;36.973495178304
215390;2003;0.70;-3.41748634520319;36.973495178304
215390;2004;0.68;-3.41748634520319;36.973495178304
215390;2005;0.68;-3.41748634520319;36.973495178304
215390;2006;0.72;-3.41748634520319;36.973495178304
215390;2007;0.70;-3.41748634520319;36.973495178304
215390;2008;0.63;-3.41748634520319;36.973495178304
215390;2009;0.62;-3.41748634520319;36.973495178304
215390;2010;0.65;-3.41748634520319;36.973495178304
215390;2011;0.69;-3.41748634520319;36.973495178304
215390;2012;0.67;-3.41748634520319;36.973495178304
215391;2000;0.69;-3.41487864202708;36.973495178304
215391;2001;0.72;-3.41487864202708;36.973495178304
215391;2002;0.76;-3.41487864202708;36.973495178304
215391;2003;0.73;-3.41487864202708;36.973495178304
215391;2004;0.72;-3.41487864202708;36.973495178304
215391;2005;0.71;-3.41487864202708;36.973495178304
215391;2006;0.75;-3.41487864202708;36.973495178304
215391;2007;0.73;-3.41487864202708;36.973495178304
215391;2008;0.67;-3.41487864202708;36.973495178304
215391;2009;0.71;-3.41487864202708;36.973495178304
215391;2010;0.71;-3.41487864202708;36.973495178304
215391;2011;0.71;-3.41487864202708;36.973495178304
215391;2012;0.70;-3.41487864202708;36.973495178304
215392;2000;0.70;-3.41227093885097;36.973495178304
215392;2001;0.72;-3.41227093885097;36.973495178304
215392;2002;0.76;-3.41227093885097;36.973495178304
215392;2003;0.71;-3.41227093885097;36.973495178304
215392;2004;0.70;-3.41227093885097;36.973495178304
215392;2005;0.71;-3.41227093885097;36.973495178304
215392;2006;0.73;-3.41227093885097;36.973495178304
215392;2007;0.72;-3.41227093885097;36.973495178304
215392;2008;0.65;-3.41227093885097;36.973495178304
215392;2009;0.70;-3.41227093885097;36.973495178304
215392;2010;0.72;-3.41227093885097;36.973495178304
215392;2011;0.72;-3.41227093885097;36.973495178304
215392;2012;0.71;-3.41227093885097;36.973495178304
226263;2000;0.55;-3.39253173827231;36.9401618965247
226263;2001;0.61;-3.39253173827231;36.9401618965247
226263;2002;0.55;-3.39253173827231;36.9401618965247
226263;2003;0.60;-3.39253173827231;36.9401618965247
226263;2004;0.50;-3.39253173827231;36.9401618965247
226263;2005;0.53;-3.39253173827231;36.9401618965247
226263;2006;0.57;-3.39253173827231;36.9401618965247
226263;2007;0.59;-3.39253173827231;36.9401618965247
226263;2008;0.55;-3.39253173827231;36.9401618965247
226263;2009;0.55;-3.39253173827231;36.9401618965247
226263;2010;0.60;-3.39253173827231;36.9401618965247
226263;2011;0.52;-3.39253173827231;36.9401618965247
226263;2012;0.60;-3.39253173827231;36.9401618965247
226264;2000;0.54;-3.38992517627052;36.9401618965247
226264;2001;0.60;-3.38992517627052;36.9401618965247
226264;2002;0.55;-3.38992517627052;36.9401618965247
226264;2003;0.58;-3.38992517627052;36.9401618965247
226264;2004;0.48;-3.38992517627052;36.9401618965247
226264;2005;0.53;-3.38992517627052;36.9401618965247
226264;2006;0.56;-3.38992517627052;36.9401618965247
226264;2007;0.57;-3.38992517627052;36.9401618965247
226264;2008;0.55;-3.38992517627052;36.9401618965247
226264;2009;0.55;-3.38992517627052;36.9401618965247
226264;2010;0.58;-3.38992517627052;36.9401618965247
226264;2011;0.50;-3.38992517627052;36.9401618965247
226264;2012;0.59;-3.38992517627052;36.9401618965247
226265;2000;0.53;-3.38731861426872;36.9401618965247
226265;2001;0.58;-3.38731861426872;36.9401618965247
226265;2002;0.54;-3.38731861426872;36.9401618965247
226265;2003;0.57;-3.38731861426872;36.9401618965247
226265;2004;0.48;-3.38731861426872;36.9401618965247
226265;2005;0.51;-3.38731861426872;36.9401618965247
226265;2006;0.55;-3.38731861426872;36.9401618965247
226265;2007;0.56;-3.38731861426872;36.9401618965247
226265;2008;0.52;-3.38731861426872;36.9401618965247
226265;2009;0.52;-3.38731861426872;36.9401618965247
226265;2010;0.56;-3.38731861426872;36.9401618965247
